PacketSeqNo,ArrivalTime,MulticastIdx
1064,70.1445059776,0
1223,70.2569439411,3
1224,70.3131158352,3
1225,70.3609468937,3
1226,70.4093179703,3
1227,70.4692509174,3
1228,70.5206038952,3
1229,70.5777599812,3
1230,70.6337859631,3
1231,70.6847629547,3
1282,73.3805239201,2
1283,73.4332449436,2
1284,73.5287117958,2
1285,73.5809578896,2
1286,73.6057648659,2
1287,73.6782979965,2
1288,73.7248330116,2
1289,73.7773888111,2
1290,73.8295447826,2
1291,73.8898949623,2
1292,73.9410429001,2
1293,73.9966759682,2
1294,74.0370669365,2
1295,74.0893058777,2
1296,74.1209089756,2
1297,74.1609578133,2
1298,74.212875843,2
1299,74.2850129604,2
1300,74.3330588341,2
1301,74.3972909451,2
1302,74.4530518055,2
1303,74.5088348389,2
1304,74.5525720119,2
1305,74.6175239086,2
1306,74.6809728146,2
