Packet Index,Arrival Time,GeneratingTime,FlowDelay,MulticastIdx,GWDelay,UEDelay,Protocol
162.0,24.7953879833,21.6417479515,3.1556560993,2.0,2000.0,500.0,3GPP
163.0,24.9002130032,21.7444040775,3.1578249932,2.0,2000.0,500.0,3GPP
164.0,25.0096681118,21.8473620415,3.1643221378,0.0,2000.0,500.0,3GPP
165.0,25.1049239636,21.9493970871,3.157542944,0.0,2000.0,500.0,3GPP
166.0,25.2047100067,22.0521600246,3.1545660496,0.0,2000.0,500.0,3GPP
167.0,25.3103470802,22.1560559273,3.1563072204,0.0,2000.0,500.0,3GPP
168.0,25.4156119824,22.2589290142,3.1586990357,0.0,2000.0,500.0,3GPP
169.0,25.5137701035,22.3606688976,3.1551172734,0.0,2000.0,500.0,3GPP
170.0,25.6212940216,22.4648480415,3.1584620476,0.0,2000.0,500.0,3GPP
171.0,25.7215199471,22.5691370964,3.1543989182,0.0,2000.0,500.0,3GPP
172.0,25.8262999058,22.6723330021,3.1559829712,0.0,2000.0,500.0,3GPP
173.0,25.9313590527,22.777328968,3.1560461522,0.0,2000.0,500.0,3GPP
174.0,26.037717104,22.8847219944,3.1550111771,0.0,2000.0,500.0,3GPP
175.0,26.1460769177,22.9882938862,3.159799099,0.0,2000.0,500.0,3GPP
176.0,26.2562189102,23.0904250145,3.1678099632,0.0,2000.0,500.0,3GPP
177.0,26.3478450775,23.1922290325,3.1576321125,0.0,2000.0,500.0,3GPP
178.0,26.458065033,23.2948210239,3.1652600766,0.0,2000.0,500.0,3GPP
179.0,26.5609381199,23.3966701031,3.1662840843,0.0,2000.0,500.0,3GPP
180.0,26.6516699791,23.4994459152,3.1542401314,0.0,2000.0,500.0,3GPP
181.0,26.7606220245,23.6054561138,3.1571819782,0.0,2000.0,500.0,3GPP
182.0,26.8661520481,23.7097730637,3.1583950519,0.0,2000.0,500.0,3GPP
183.0,26.9695630074,23.8118009567,3.1597781182,0.0,2000.0,500.0,3GPP
184.0,27.0702269077,23.9145379066,3.1577050686,0.0,2000.0,500.0,3GPP
185.0,27.2610290051,24.0179140568,3.2451310158,0.0,2000.0,500.0,3GPP
186.0,27.3719770908,24.2151699066,3.1588232517,0.0,2000.0,500.0,3GPP
187.0,27.4797730446,24.3172559738,3.1645331383,0.0,2000.0,500.0,3GPP
188.0,27.5781610012,24.4198460579,3.1603310108,0.0,2000.0,500.0,3GPP
189.0,27.6750760078,24.5226490498,3.1544430255,0.0,2000.0,500.0,3GPP
190.0,27.7808990479,24.6251571178,3.1577579976,0.0,2000.0,500.0,3GPP
191.0,27.8878889084,24.7288990021,3.1610059738,0.0,2000.0,500.0,3GPP
192.0,27.9887359142,24.8344531059,3.1562988758,0.0,2000.0,500.0,3GPP
193.0,28.0887200832,24.9365921021,3.1541440486,0.0,2000.0,500.0,3GPP
194.0,28.1996059418,25.0411379337,3.1604840756,0.0,2000.0,500.0,3GPP
195.0,28.2982070446,25.1441171169,3.1561059952,0.0,2000.0,500.0,3GPP
196.0,28.4025149345,25.2475159168,3.1570150852,0.0,2000.0,500.0,3GPP
197.0,28.5027420521,25.3500790596,3.15467906,0.0,2000.0,500.0,3GPP
198.0,28.6075389385,25.4537830353,3.1557719707,0.0,2000.0,500.0,3GPP
199.0,28.7151610851,25.5622270107,3.1549501419,0.0,2000.0,500.0,3GPP
200.0,28.821598053,25.6688570976,3.1547570229,0.0,2000.0,500.0,3GPP
201.0,28.9316790104,25.7723650932,3.1613299847,0.0,2000.0,500.0,3GPP
202.0,29.0316901207,25.8776290417,3.1560771465,0.0,2000.0,500.0,3GPP
203.0,34.1043879986,30.9499430656,3.1564610005,3.0,2000.0,500.0,3GPP
204.0,34.2083461285,31.0531749725,3.1571872235,3.0,2000.0,500.0,3GPP
205.0,34.3118400574,31.1560099125,3.1578462124,3.0,2000.0,500.0,3GPP
206.0,34.4103460312,31.2585880756,3.1537740231,3.0,2000.0,500.0,3GPP
207.0,34.5153179169,31.3619720936,3.1553618908,3.0,2000.0,500.0,3GPP
208.0,34.6215820313,31.4647979736,3.1588001252,3.0,2000.0,500.0,3GPP
209.0,34.7209730148,31.5676240921,3.1553649902,3.0,2000.0,500.0,3GPP
210.0,34.8286519051,31.6708199978,3.1598479748,3.0,2000.0,500.0,3GPP
211.0,34.9277369976,31.7739949226,3.1557581425,3.0,2000.0,500.0,3GPP
212.0,35.0311329365,31.8761069775,3.1570420265,3.0,2000.0,500.0,3GPP
213.0,35.1324520111,31.9785120487,3.1559560299,3.0,2000.0,500.0,3GPP
214.0,35.2351350784,32.0819549561,3.1551961898,3.0,2000.0,500.0,3GPP
215.0,35.3379640579,32.1845231056,3.1554570198,3.0,2000.0,500.0,3GPP
216.0,35.4428799152,32.2872989178,3.1575970649,3.0,2000.0,500.0,3GPP
217.0,35.5494821072,32.3904049397,3.161093235,3.0,2000.0,500.0,3GPP
218.0,35.6494739056,32.4927361012,3.1587538719,3.0,2000.0,500.0,3GPP
219.0,35.7498619556,32.5955500603,3.1563279628,3.0,2000.0,500.0,3GPP
